LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-62,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-62,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-60,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-60,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-86,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-62,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-62,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-72,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-56,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-54,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-82,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-72,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-72,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-72,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-72,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-58,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-84,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,,BE:60:13:BD:F9:FD,-80,,0.000000,0.000000,0.000,0.000,Client
2022-10-25 15:17:00,1900-01-00 00:00:00,Rashiddaud,B8:26:D4:40:CF:09,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
